Date,Open,High,Low,Close,Volume
3/22/2024,0.154534,0.16499,0.145333,0.152173,5231946900
3/23/2024,0.152133,0.17487,0.151282,0.16518,6214980416
3/24/2024,0.16518,0.179978,0.161173,0.176279,5891295999
3/25/2024,0.176229,0.186741,0.170017,0.176907,6062149293
3/26/2024,0.176947,0.186814,0.174433,0.181452,9587109291
3/27/2024,0.181514,0.191618,0.178734,0.190531,13140413534
3/28/2024,0.191001,0.228843,0.186826,0.219846,20740034619
3/29/2024,0.219936,0.224771,0.207949,0.212372,10103783527
3/30/2024,0.212432,0.216798,0.197252,0.199608,8624074608
3/31/2024,0.199468,0.224091,0.198373,0.218016,7447973675
4/1/2024,0.218286,0.221174,0.197,0.204298,9313133928
4/2/2024,0.204168,0.206653,0.180174,0.183543,10164708786
4/3/2024,0.183703,0.1875,0.17024,0.175361,10262786732
4/4/2024,0.175331,0.188284,0.171971,0.177713,7642773485
4/5/2024,0.177363,0.18079,0.16758,0.17764,6828089437
4/6/2024,0.177535,0.186207,0.176519,0.183666,5453092707
4/7/2024,0.183696,0.205031,0.183666,0.197708,9133138283
4/8/2024,0.197558,0.208807,0.195652,0.201168,7446929077
4/9/2024,0.201098,0.203624,0.185808,0.189193,5580352139
4/10/2024,0.189293,0.20196,0.180289,0.200314,4749097195
4/11/2024,0.200214,0.203518,0.18981,0.194364,4226884593
4/12/2024,0.194404,0.20092,0.157635,0.175151,6663119844
4/13/2024,0.174852,0.176193,0.131315,0.142986,8470719363
4/14/2024,0.143356,0.159999,0.140495,0.150675,7814322559
4/15/2024,0.150815,0.16908,0.15045,0.160917,7119486877
4/16/2024,0.160877,0.163393,0.146436,0.157521,4673957717
4/17/2024,0.157481,0.158681,0.144529,0.148524,3949388705
4/18/2024,0.148524,0.153726,0.141057,0.152876,3958852088
4/19/2024,0.153066,0.155458,0.139165,0.154268,4633119947
4/20/2024,0.154651,0.164868,0.150765,0.162719,3830777404
4/21/2024,0.162689,0.165881,0.155113,0.158937,2785061308
4/22/2024,0.158937,0.16347,0.156581,0.161027,2309424319
4/23/2024,0.161057,0.162999,0.156922,0.160465,1993433283
4/24/2024,0.160477,0.164298,0.151119,0.153149,3284881100
4/25/2024,0.153149,0.154181,0.147406,0.153031,2287097254
4/26/2024,0.153021,0.153061,0.14691,0.1493,1663322785
4/27/2024,0.149335,0.14956,0.142733,0.147048,1718324568
4/28/2024,0.147058,0.151055,0.146593,0.1496,1147119928
4/29/2024,0.14963,0.149865,0.139686,0.14089,2322146493
4/30/2024,0.140788,0.144656,0.129091,0.132018,2682500157
5/1/2024,0.132098,0.134338,0.119906,0.128557,4551144504
5/2/2024,0.128437,0.134454,0.123982,0.132587,3082386287
5/3/2024,0.132585,0.145824,0.131143,0.145061,2841597953
5/4/2024,0.144991,0.169805,0.144701,0.161355,6914864333
5/5/2024,0.161335,0.163533,0.154599,0.162019,3244882560
5/6/2024,0.160339,0.169085,0.154134,0.157643,3454830446
5/7/2024,0.157722,0.159152,0.151537,0.152685,1493497372
5/8/2024,0.152655,0.152727,0.142316,0.142886,1701046270
5/9/2024,0.142756,0.151428,0.142023,0.150396,1949559041
5/10/2024,0.150416,0.154004,0.142255,0.143287,1910408224
5/11/2024,0.143317,0.146242,0.142497,0.143678,936055120.7
